Alien Infiltration III;Loadstar;24;0;0;Alien_Infiltration_III_2000_Loadstar
El Barrier-System Muro [h Stars];Norbert Pahlow;24;0;0;Barrier-System_Muro_El_1983_Norbert_Pahlow_es_h_Stars
Acidman;Markt & Technik;24;0;0;Acidman_1989_Markt_Technik
Creaper;Eagleware International;24;0;0;Creaper_1992_Eagleware_International
Cosby's Pyramid;Dave Jewett;24;0;0;Cosbys_Pyramid_1986_Dave_Jewett
Cosmic Brewers;Qiss Formula Software;24;0;0;Cosmic_Brewers_1983_Qiss_Formula_Software
Cupid's Revenge;Charles Brannon & Mike McMahan;24;0;0;Cupids_Revenge_19xx_Charles_Brannon_Mike_McMahan
Cunning Running;tware;24;0;0;Cunning_Running_19xx_-
Cute Busters;The Skull;24;0;0;Cute_Busters_19xx_The_Skull
Cyberworld (Side A);Progressive Peripherals & Software;24;0;0;Cyberworld_1984_Progressive_Peripherals_Software_Side_A
Treasure Island;Pyramid Software;24;0;0;d64_Treasure_Island_1983_Pyramid_Software
Commercial Town;Markt & Technik;24;0;0;Commercial_Town_1985_Markt_Technik_de
Cows & Bulls;Loadstar;24;0;0;Cows_Bulls_1984_Loadstar
Dodge City;Courbois Software;24;0;0;Dodge_City_1983_Courbois_Software_nl
Dominoes;tware;24;0;0;Dominoes_19xx_-
Driving Game;PSW;24;0;0;Driving_Game_19xx_PSW
Double Bluff;Loadstar;24;0;0;Double_Bluff_1999_Loadstar
Draughts;Peter Weighill;24;0;0;Draughts_1991_Peter_Weighill
Duonoid [t +2 Triad];Magic Disk;24;0;0;Duonoid_1990_Magic_Disk_t_2_Triad
Deflect;tware;24;0;0;Deflect_198x_-
Operation Wolf;Ocean;24;0;0;d64_Operation_Wolf_1988_Ocean
Detective Q;Interface Publications;24;0;0;Detective_Q_1984_Interface_Publications
Dimension 4 The Ludwig Mystify (Disk 1 of 2 Side A);Tobias Erbsland;24;0;0;Dimension_4_The_Ludwig_Mystify_1994_Tobias_Erbsland_de_Disk_1_of_2_Side_A
Djihad Chess 4k;H. Irrgang;24;0;0;Djihad_Chess_4k_2003_H._Irrgang
Deadly Mansion;Monstics;24;0;0;Deadly_Mansion_1989_Monstics
Dead Ringer [h FCS];Ariolasoft;24;0;0;Dead_Ringer_1988_Ariolasoft_h_FCS
Defuzion II (FW);TND Games;24;0;0;Defuzion_II_2000_TND_Games_FW
Dasher;Markt & Technik;24;0;0;Dasher_1985_Markt_Technik
Galaxy;Superbyte;24;0;0;Galaxy_19xx_Superbyte
The Duel;Paradize Software;24;0;0;Duel_The_1995_Paradize_Software
Dunric's 8K Adventure;P.A. Panks;24;0;0;Dunrics_8K_Adventure_2008_Panks_P._A.
Trivial Pursuit (1986)(Domark)[cr BAM];tware;24;0;0;Trivial_Pursuit_1986_Domark_cr_BAM
Autowuste;tware;24;0;0;Autowuste_19xx_-_de
Baby Monty;Sunshine Publications;24;0;0;Baby_Monty_1984_Sunshine_Publications
Adventure Generator v2;P. Kohn;24;0;0;Adventure_Generator_v2_1986_Kohn_P._de
Concentration Words;CES;24;0;0;Concentration_Words_1983_CES
Mondflug;Nikolaj Georgiew;24;0;0;d64_Mondflug_1983_Nikolaj_Georgiew_de
Steinfresser;Dieter Lorenz & J. Salzmann;24;0;0;d64_Steinfresser_1984_Dieter_Lorenz_J._Salzmann_de
Nibly [h ASS];Edigamma;24;0;0;d64_Nibly_1985_Edigamma_it_h_ASS
The Pailgame;E. Schwan;24;0;0;d64_Pailgame_The_19xx_E._Schwan_de
Ruff and Reddy;Hi-Tec Software;24;0;0;d64_Ruff_and_Reddy_1990_Hi-Tec_Software
Computershop;Tower Software;24;0;0;Computershop_1986_Tower_Software
The Golden Voyage;Commodore;24;0;0;Golden_Voyage_The_1983_Commodore
Go All the Way;Bob Mockford;24;0;0;Go_All_the_Way_1992_Bob_Mockford
Lapis Philosophorum The Philosophers Stone;Ariolasoft;24;0;0;Lapis_Philosophorum_The_Philosophers_Stone_1985_Ariolasoft
The Holy Roman Empire;Kenneth Haydon;24;0;0;Holy_Roman_Empire_The_1985_Kenneth_Haydon
Cryptomind #103;Loadstar;24;0;0;Cryptomind_103_1992_Loadstar
Competition Shootout;GamesWare;24;0;0;Competition_Shootout_1987_GamesWare
Cylon Zap;G. Peele;24;0;0;Cylon_Zap_198x_Peele_G._it
Creeping Chromosomes;Loadstar;24;0;0;Creeping_Chromosomes_1986_Loadstar
Cribbage Solitaire;Loadstar;24;0;0;Cribbage_Solitaire_1985_Loadstar
Crystallus;Ahoy!;24;0;0;Crystallus_1987_Ahoy-Ion_International
Crazy Eights;Loadstar;24;0;0;Crazy_Eights_1989_Loadstar
Computag;Compute!;24;0;0;Computag_1988_Compute
Comet Chunks;tware;24;0;0;Comet_Chunks_19xx_-
Colossus Bridge 4;CDS Microsystems;24;0;0;Colossus_Bridge_4_1987_CDS_Microsystems
Computer Clues;Granada Publishing;24;0;0;Computer_Clues_1983_Granada_Publishing
Alpha Type;Mr. Ziggy Alpha;24;0;0;Alpha_Type_19xx_Mr._Ziggy_Alpha
Alphoid;tware;24;0;0;Alphoid_198x_-
Labyrinth;CHV Products;24;0;0;Labyrinth_1983_CHV_Products
Per Anhalter durch die Galaxis;tware;24;0;0;d64_Per_Anhalter_durch_die_Galaxis_19xx_-_de
Turbo Esprit;Durell Software;24;0;0;d64_Turbo_Esprit_1986_Durell_Software
Craps;Keypunch;24;0;0;Craps_198x_Keypunch
Country Cab;Compute!;24;0;0;Country_Cab_1991_Compute
Corsair;Loadstar;24;0;0;Corsair_1990_Loadstar
Freespace 2075 (FW);Mirage Designs;24;0;0;Freespace_2075_1999_Mirage_Designs_FW
The Fog;Roeske Verlag;24;0;0;Fog_The_1984_Roeske_Verlag_de
Skull Island;Softgold;24;0;0;d64_Skull_Island_19xx_Softgold
Egypt Kingdom;Wusel;24;0;0;Egypt_Kingdom_2004_Wusel_de
Elephant Antics Picture;tware;24;0;0;Elephant_Antics_Picture_1991_-
Dive Bomber;tware;24;0;0;Dive_Bomber_19xx_-
Earthquake;Mogul Communications;24;0;0;Earthquake_1983_Mogul_Communications
The Destroyers;Tomi Marin;24;0;0;Destroyers_The_1986_Tomi_Marin
Defuzion 3 (FW)[h HF][t +2 HF][Docs];TND Games;24;0;0;Defuzion_3_2001_TND_Games_FW_h_HF_t_2_HF_Docs
Defuzion 2 (FW);TND Games;24;0;0;Defuzion_2_2000_TND_Games_FW
Demolition Derby;Interface Publications;24;0;0;Demolition_Derby_1984_Interface_Publications
Death Star Adventure (PD);Binary Zone;24;0;0;Death_Star_Adventure_19xx_Binary_Zone_PD
Delta War;Compute!;24;0;0;Delta_War_1987_Compute
Disc-O-Very;CP Verlag;24;0;0;Disc-O-Very_1993_CP_Verlag
Dive;Osbourne/McGraw-Hill;24;0;0;Dive_1984_Osbourne-McGraw_Hill
Formula One;Argus Specialist Publications;24;0;0;Formula_One_1984_Argus_Specialist_Publications
Domino;Sytntax Magazin;24;0;0;Domino_1983_Sytntax_Magazin_de
Dots;Osbourne;24;0;0;Dots_1984_Osbourne
The Dragon's Eye;Southern Software;24;0;0;Dragons_Eye_The_1981_Southern_Software
Dark Star [h ASS];Melbourne House;24;0;0;Dark_Star_1983_Melbourne_House_h_ASS
Planetfall (Multi-Sided);Infocom;24;0;0;d64_Planetfall_1988_Infocom_Side_A
Adventure-Mine;F. Kronestedt;24;0;0;Adventure-Mine_1984_Kronestedt_F._sv
Appareil a Jetons;Commodore;24;0;0;Appareil_a_Jetons_19xx_Commodore
Alien Invaders;Grisewood & Dempsey;24;0;0;Alien_Invaders_1984_Grisewood_Dempsey
Attacco Nemico;Edigamma;24;0;0;Attacco_Nemico_1985_Edigamma_it
Concentration Station;RUN/IDG Communications;24;0;0;Concentration_Station_1988_RUN-IDG_Communications
Mazium II: Warp into the Danger Zone [h ASS];Charles M. Duncan;24;0;0;d64_Mazium_II_Warp_into_the_Danger_Zone_1989_Charles_M._Duncan_h_ASS
Monorotia;Edicola;24;0;0;d64_Monorotia_1985_Edicola_it
Mystika Boken (PD);SYS PD;24;0;0;d64_Mystika_Boken_19xx_SYS_PD_sv_PD
Die Neue Stadt (PD)(Disk 1 of 3 Side A);V.Delboi & O.Scholz;24;0;0;d64_Neue_Stadt_Die_1993_V.Delboi_O.Scholz_de_PD_Disk_1_of_3_Side_A
Nummer Slang;tware;24;0;0;d64_Nummer_Slang_19xx_-_nl
Nightmare Park (PD);Tiger-Crew-Disk;24;0;0;d64_Nightmare_Park_19xx_Tiger-Crew-Disk_de_PD
Odinshrine;The Guild Adventure Software;24;0;0;d64_Odinshrine_19xx_The_Guild_Adventure_Software
Plundered Hearts [Ser.870730-Rel.26];Infocom;24;0;0;d64_Plundered_Hearts_1987_Infocom_Ser.870730-Rel.26
Superman: Man of Steel (Disk 1 of 2 Side A);Tynesoft;24;0;0;d64_Superman_Man_of_Steel_1988_Tynesoft_Disk_1_of_2_Side_A
Miner! 1998;The Skull & Ron Longfellow;24;0;0;d64_Miner_1998_1998_The_Skull_Ron_Longfellow
Mogeln;Sytntax Magazin;24;0;0;d64_Mogeln_1983_Sytntax_Magazin_de
Simon;Data Equipment Supply;24;0;0;d64_Simon_1979_Data_Equipment_Supply
Stationfall [h Starline];Infocom;24;0;0;d64_Stationfall_1987_Infocom_h_Starline
Cool Games [h Beyond];tware;24;0;0;Cool_Games_19xx_-_h_Beyond
Auto;tware;24;0;0;Auto_198x_-_it
Avalange;Courbois Software;24;0;0;Avalange_19xx_Courbois_Software_nl
Avion;Hebdogicial;24;0;0;Avion_1984_Hebdogicial_fr
Avventure di Jack Byteson, Le Il Vaso di Pandora;Eft S.R.L. & Next Strategy;24;0;0;Avventure_di_Jack_Byteson_Le_Il_Vaso_di_Pandora_1985_Eft_S.R.L._Next_Strategy_it
Avventure di Jack Byteson, Le La Vendetta di Abel Kuyr;Edizioni Hobby S.R.L. & Epic 3000;24;0;0;Avventure_di_Jack_Byteson_Le_La_Vendetta_di_Abel_Kuyr_1986_Edizioni_Hobby_S.R.L.
Avventure di Jack Byteson, Le Tay-Gy;Edizione Softgraf S.R.L. & Epix 3001;24;0;0;Avventure_di_Jack_Byteson_Le_Tay-Gy_1987_Edizione_Softgraf_S.R.L._Epix_3001_it
High Flyer;Commodore;24;0;0;High_Flyer_1983_Commodore
Colorbot;Gruppo Editoriale Jackson;24;0;0;Colorbot_1984_Gruppo_Editoriale_Jackson_it
Alien Invasion;Softsmith Software;24;0;0;Alien_Invasion_198x_Softsmith_Software
Cosmic Capers;Supersoft;24;0;0;Cosmic_Capers_1983_Supersoft
Color Scrabble;EV;24;0;0;Color_Scrabble_1985_EV_it
Cribbage;Charles Sharp Jr.;24;0;0;Cribbage_1982_Charles_Sharp_Jr.
Crypt of Fear;Ahoy!;24;0;0;Crypt_of_Fear_1988_Ahoy-Ion_International
Cryptogrid #120;Loadstar;24;0;0;Cryptogrid_120_1994_Loadstar
Crazy Men [h ASS];Elwood Computers;24;0;0;Crazy_Men_1983_Elwood_Computers_h_ASS
Cross Racer;S+S Soft;24;0;0;Cross_Racer_1986_SS_Soft
Drak;ECP;24;0;0;Drak_1988_ECP
Drixella's Dilemma;Compute!;24;0;0;Drixellas_Dilemma_1992_Compute
Dunking Time (PD);Binary Zone;24;0;0;Dunking_Time_1995_Binary_Zone_PD
Digit Fidget;Loadstar;24;0;0;Digit_Fidget_1990_Loadstar
Dirty Ways;Monstics;24;0;0;Dirty_Ways_1989_Monstics
Drop the Lot;tware;24;0;0;Drop_the_Lot_19xx_-
Doctors Demise;The Guild Adventure Software;24;0;0;Doctors_Demise_19xx_The_Guild_Adventure_Software
Dolina Skarbow;C. Grey & Uka;24;0;0;Dolina_Skarbow_2011_Grey_C._Uka_po
Dogcatcher;Ahoy!;24;0;0;Dogcatcher_1986_Ahoy-Ion_International
Downhill Racer-64;NET Software;24;0;0;Downhill_Racer-64_1983_NET_Software
Dux;Luc Van Den Borre;24;0;0;Dux_1988_Luc_Van_Den_Borre
Iron Maiden The Number of Da Beast (1995)(Palace);tware;24;0;0;Iron_Maiden_The_Number_of_Da_Beast_1995_Palace
War;Mark Dembrowski;24;0;0;d64_War_1991_Mark_Dembrowski
Damsels in Distress;Frank McMahon;24;0;0;Damsels_in_Distress_1986_Frank_McMahon
P.O.D.: Proof of Destruction [h PVC];Mastertronic;24;0;0;d64_P.O.D._Proof_of_Destruction_1987_Mastertronic_h_PVC
Decision Maker;tware;24;0;0;Decision_Maker_19xx_-
Danger! Adventurer at Work! Two;The Guild Adventure Software;24;0;0;Danger_Adventurer_at_Work_Two_1992_The_Guild_Adventure_Software
Death Zone;ETG;24;0;0;Death_Zone_1985_ETG
Dealer;Sven Mommsen;24;0;0;Dealer_1986_Sven_Mommsen_de
Impatience (1989)(The Style Council);tware;24;0;0;Impatience_1989_The_Style_Council
Dickys Diamonds [h ASS];Romik Software;24;0;0;Dickys_Diamonds_1983_Romik_Software_h_ASS
Deadly Chambers;R. Del Rosario;24;0;0;Deadly_Chambers_19xx_Del_Rosario_R.
Death House;Mark S. Boucher;24;0;0;Death_House_19xx_Mark_S._Boucher
Think Twice;Markt & Technik;24;0;0;d64_Think_Twice_1989_Markt_Technik_de
Davy Jones Locker;RIVER Software;24;0;0;Davy_Jones_Locker_19xx_RIVER_Software
Double Trouble 5 (PD)[h ASS];Binary Zone;24;0;0;Double_Trouble_5_1991_Binary_Zone_PD_h_ASS
Draw Poker;Keypunch;24;0;0;Draw_Poker_198x_Keypunch
Eagle Eyes;Loadstar;24;0;0;Eagle_Eyes_1991_Loadstar
Hack & Jump;Volker Ritzhaupt;24;0;0;Hack_Jump_19xx_Volker_Ritzhaupt
Joe;CP Verlag;24;0;0;Joe_1988_CP_Verlag
Barre;Markt & Technik;24;0;0;Barre_1985_Markt_Technik_de
Ghost Castle;MikroBitti;24;0;0;Ghost_Castle_1988_MikroBitti_su
Global Warfare;Fornit;24;0;0;Global_Warfare_19xx_Fornit
Backgammon;Detlef Treichel;24;0;0;Backgammon_19xx_Detlef_Treichel_de
Arizona;EV;24;0;0;Arizona_1985_EV_it
Battle Bound Project;Michael A. Knox;24;0;0;Battle_Bound_Project_1986_Michael_A._Knox
Odysee II (PD);Tiger-Crew-Disk;24;0;0;d64_Odysee_II_1994_Tiger-Crew-Disk_de_PD
The Ocean Life Project;Peter Diehm & Werner Karsten;24;0;0;d64_Ocean_Life_Project_The_1993_Peter_Diehm_Werner_Karsten_de
Pango;Courbois Software;24;0;0;d64_Pango_1983_Courbois_Software_nl
Marauder;Hewson;24;0;0;d64_Marauder_1988_Hewson
Mind Games;Commodore Disc;24;0;0;d64_Mind_Games_1988_Commodore_Disc
Orologio [h XP64];tware;24;0;0;d64_Orologio_19xx_-_it_h_XP64
Shift;CP Verlag;24;0;0;d64_Shift_1990_CP_Verlag_de
Sirius;Edicola;24;0;0;d64_Sirius_19xx_Edicola_it
Ski;Commodore;24;0;0;d64_Ski_1983_Commodore
Speedway Hero;CP Verlag;24;0;0;d64_Speedway_Hero_1989_CP_Verlag_de
Yahtzee;Osbourne/McGraw-Hill;24;0;0;d64_Yahtzee_1984_Osbourne-McGraw_Hill
Perry Mason: The Case of the Mandarin Murder (Disk 1 of 2 Side A)[o];Telarium;24;0;0;d64_Perry_Mason_The_Case_of_the_Mandarin_Murder_1985_Telarium_Disk_1_of_2_Side_A_o
Spy's Demise;Penguin Software;24;0;0;d64_Spys_Demise_1983_Penguin_Software
Aquile;J. Morn;24;0;0;Aquile_1984_Morn_J._it
Colorado Smith and the Lost Pyramid;Loadstar;24;0;0;Colorado_Smith_and_the_Lost_Pyramid_1992_Loadstar
Junkyard Jalopies;Scorpio Gamesworld;24;0;0;Junkyard_Jalopies_1984_Scorpio_Gamesworld
Detective;Gruppo Editoriale Jackson;24;0;0;Detective_198x_Gruppo_Editoriale_Jackson_it
Death Zone;Manfred Friese;24;0;0;Death_Zone_19xx_Manfred_Friese_de
Decipede;Compute!;24;0;0;Decipede_1986_Compute
The Death of Skull;The Skull;24;0;0;Death_of_Skull_The_1988_The_Skull
Deflection;Alpha Software;24;0;0;Deflection_1986_Alpha_Software
Desert Rat;General Masters Corporation;24;0;0;Desert_Rat_1983_General_Masters_Corporation
Dots (FW)[h Downstairs Toilet];TND Games;24;0;0;Dots_2001_TND_Games_FW_h_Downstairs_Toilet
Diver;tware;24;0;0;Diver_19xx_-
Duell-Tris;Markt & Technik;24;0;0;Duell-Tris_1992_Markt_Technik
ER!: Emergency Room;Loadstar;24;0;0;ER_Emergency_Room_1985_Loadstar
Elephant Antics Intro;tware;24;0;0;Elephant_Antics_Intro_1991_-
The Dogstar (PD);Binary Zone;24;0;0;Dogstar_The_1997_Binary_Zone_PD
Discovery (PD)[h HF][t +1 HF];CRL;24;0;0;Discovery_1987_CRL_PD_h_HF_t_1_HF
Lode Runner: Jason Levels;tware;24;0;0;Lode_Runner_Jason_Levels_1983_-
Cribbage Master;tware;24;0;0;Cribbage_Master_19xx_-
Cyber-Race;Markt & Technik;24;0;0;Cyber-Race_1992_Markt_Technik
Bundesliga Manager (1991)(Software 2000)(pl);tware;24;0;0;Bundesliga_Manager_1991_Software_2000_pl
Commodore 64 Directory (1995 09 17)(Hackersoft);tware;24;0;0;Commodore_64_Directory_1995-09-17_Hackersoft
Crazy Toaster Note;tware;24;0;0;Crazy_Toaster_Note_19xx_-_de
Corx: Rebel Racers;Starbyte Software;24;0;0;Corx_Rebel_Racers_1992_Starbyte_Software
Cowboy Shoot Out;Melbourne House;24;0;0;Cowboy_Shoot_Out_1983_Melbourne_House
Crag;Loadstar;24;0;0;Crag_1991_Loadstar
Croce Rossa;L. Recanatese;24;0;0;Croce_Rossa_1985_Recanatese_L._it
UFO Attack;tware;24;0;0;d64_UFO_Attack_19xx_-
Artemis;D. Dziwosz;24;0;0;Artemis_19xx_D._Dziwosz_de
Batman (1989)(Ocean);tware;24;0;0;Batman_1989_Ocean
Ane Jaune;Hebdogiciel;24;0;0;Ane_Jaune_1985_Hebdogiciel_fr
17+4;Markt & Technik;24;0;0;174_1991_Markt_Technik_de
Mr. Computer Head;RUN/CW Communications;24;0;0;d64_Mr._Computer_Head_1985_RUN-CW_Communications
Mr. Beppe;Peter Oliphant;24;0;0;d64_Mr._Beppe_19xx_Peter_Oliphant_it
Neuseeland Kiwi GmbH 3 (PD);Peter Diehm;24;0;0;d64_Neuseeland_Kiwi_GmbH_3_1991_Peter_Diehm_de_PD
Omega: Planete Invisible;Infogrames;24;0;0;d64_Omega_Planete_Invisible_1987_Infogrames_fr
Onderzeeboot;tware;24;0;0;d64_Onderzeeboot_19xx_-_nl
Die Phantastische Reise;tware;24;0;0;d64_Phantastische_Reise_Die_19xx_-_de
Princess and the Frog;Romox;24;0;0;d64_Princess_and_the_Frog_1983_Romox
Pyramid of Doom;Your Computer/Business Press International;24;0;0;d64_Pyramid_of_Doom_1984_Your_Computer-Business_Press_International
Quadranoid;Markt & Technik;24;0;0;d64_Quadranoid_1987_Markt_Technik_de
Conway Fighter;T.M. Conway;24;0;0;Conway_Fighter_1993_T.M._Conway
Ballistic Missiles;Tab Books;24;0;0;Ballistic_Missiles_1985_Tab_Books
Nomen est Omen [h XP64];tware;24;0;0;d64_Nomen_est_Omen_19xx_-_it_h_XP64
Nomadenleben;Gunter Fassl;24;0;0;d64_Nomadenleben_19xx_Gunter_Fassl_de
Spacefighter;CP Verlag;24;0;0;d64_Spacefighter_1990_CP_Verlag_de
Conquerer;B. Koga;24;0;0;Conquerer_19xx_Koga_B.
Contract;tware;24;0;0;Contract_19xx_-
Virus;CSD;24;0;0;d64_Virus_1988_CSD
Attacco Klingoniano;Andrew Farrell;24;0;0;Attacco_Klingoniano_19xx_Andrew_Farrell_it
Anti-Aircraft;JCE;24;0;0;Anti-Aircraft_1984_JCE_it
Connect 64;D. Islip;24;0;0;Connect_64_19xx_Islip_D.
Egg Beater;Compute!;24;0;0;Egg_Beater_1989_Compute
Darwin's Bugs;Loadstar;24;0;0;Darwins_Bugs_1992_Loadstar
Draw Poker;John Almon;24;0;0;Draw_Poker_1983_John_Almon
Dragon Castle;P.A. Panks;24;0;0;Dragon_Castle_200x_Panks_P._A.
Derelict;The Guild Adventure Software;24;0;0;Derelict_19xx_The_Guild_Adventure_Software
Dollaro;Editronica;24;0;0;Dollaro_1985_Editronica_it
Defuzion 3 (FW);TND Games;24;0;0;Defuzion_3_2001_TND_Games_FW
Distance Demon;Program One;24;0;0;Distance_Demon_1984_Program_One
Domine;Mapko;24;0;0;Domine_1995_Mapko
Delta Race;tware;24;0;0;Delta_Race_19xx_-
Digithunt;Loadstar;24;0;0;Digithunt_1989_Loadstar
Death Desert;Tronic Verlag GmbH;24;0;0;Death_Desert_1986_Tronic_Verlag_GmbH
Death or Glory;CRL;24;0;0;Death_or_Glory_1987_CRL
Dame;tware;24;0;0;Dame_1989_-
Spesa Pazza!;Edicola;24;0;0;d64_Spesa_Pazza_1985_Edicola_it
Wizardry;The Edge Software;24;0;0;d64_Wizardry_1985_The_Edge_Software
Zap!;tware;24;0;0;d64_Zap_19xx_-
Dungeon of Chaos;M. Stehr;24;0;0;Dungeon_of_Chaos_2006_Stehr_M.
Dungeon Realm;Britt Froemel;24;0;0;Dungeon_Realm_1987_Britt_Froemel
Duello Finale;Pubblirome;24;0;0;Duello_Finale_19xx_Pubblirome_it
Sherlock Holmes Club;Marcello Gioi;24;0;0;d64_Sherlock_Holmes_Club_19xx_Marcello_Giombini_it
The Haunted House;Loadstar;24;0;0;Haunted_House_The_1986_Loadstar
League Soccer;Dave Barnes;24;0;0;League_Soccer_19xx_Dave_Barnes
The Witching Hour;Compute!;24;0;0;d64_Witching_Hour_The_1985_Compute
Cribbage-64;John Jones;24;0;0;Cribbage-64_1982_John_Jones
Crossword Puzzle;5211;24;0;0;Crossword_Puzzle_19xx_5211
Crabfight;Ahoy!;24;0;0;Crabfight_1986_Ahoy-Ion_International
Craps [h ASS];tware;24;0;0;Craps_198x_-_h_ASS
Crazy Er-Bert;Alternative Software;24;0;0;Crazy_Er-Bert_1990_Alternative_Software
Cris-Cros Poker;Loadstar;24;0;0;Cris-Cros_Poker_1988_Loadstar
Cross-Search;Commodore Magazine;24;0;0;Cross-Search_1987_Commodore_Magazine
Cryptanalysis;Loadstar;24;0;0;Cryptanalysis_1994_Loadstar
Crypto Puzzler;RUN/IDG Communications;24;0;0;Crypto_Puzzler_1992_RUN-IDG_Communications
Cowboys;Tomi Malinen;24;0;0;Cowboys_19xx_Tomi_Malinen
Hatchet Honeymoon;Free Spirit Software;24;0;0;Hatchet_Honeymoon_1988_Free_Spirit_Software
Magnetic;CP Verlag;24;0;0;d64_Magnetic_1993_CP_Verlag
Nippon (Disk 3 of 3 Side A)(Back1);Markt & Technik;24;0;0;d64_Nippon_1988_Markt_Technik_de_Disk_3_of_3_Side_A_Back1
Connect 4 [h ASS];DJB SHibley;24;0;0;Connect_4_19xx_DJB_SHibley_h_ASS
Connect 4;CP Verlag;24;0;0;Connect_4_1990_CP_Verlag
Murder on the Waterfront;Softgold;24;0;0;d64_Murder_on_the_Waterfront_1984_Softgold
Pennelli;Edicola;24;0;0;d64_Pennelli_1985_Edicola_it
Phantasie III: The Wrath of Nikademus (Side A);SSI;24;0;0;d64_Phantasie_III_The_Wrath_of_Nikademus_1987_SSI_Side_A
P.World;Tranquillizer;24;0;0;d64_P.World_1993_Tranquillizer
Company Director 64;Challenge Software;24;0;0;Company_Director_64_1991_Challenge_Software
Complex;T. Christiansen;24;0;0;Complex_1987_Christiansen_T.
Compunet Saga;tware;24;0;0;Compunet_Saga_1986_-
Congress;Loadstar;24;0;0;Congress_19xx_Loadstar
Zappy Zooks;Romik Software;24;0;0;d64_Zappy_Zooks_1983_Romik_Software
Baji;B. Kocjan;24;0;0;Baji_19xx_Kocjan_B._de
Astro Dodge;V. Tefeij;24;0;0;Astro_Dodge_1984_V._Tefeij
Attack of the Slime Creatures;tware;24;0;0;Attack_of_the_Slime_Creatures_19xx_-
Angriff der Klingonen;Sonnenverlag;24;0;0;Angriff_der_Klingonen_1985_Sonnenverlag_de
Acchiappacuori (PD);tware;24;0;0;Acchiappacuori_19xx_-_it_PD
Jeepers Creepers;Feetwork;24;0;0;Jeepers_Creepers_19xx_Feetwork
Golf;Loadstar;24;0;0;Golf_19xx_Loadstar
Slot Machine C64-Luck;Elcomp Publishing;24;0;0;d64_Slot_Machine_C64-Luck_1984_Elcomp_Publishing
Crosca;BB;24;0;0;Crosca_1995_BB
Crown Rebellion;Compute!;24;0;0;Crown_Rebellion_1993_Compute
Correpasadizos;Stars;24;0;0;Correpasadizos_1985_Stars_es
Cosmic-Journey;tware;24;0;0;Cosmic-Journey_19xx_-
Cracker in Space II;J. Granberg;24;0;0;Cracker_in_Space_II_1988_Granberg_J.
Crasher (PD)[h Laser];Mikkel Jakobsen;24;0;0;Crasher_1991_Mikkel_Jakobsen_PD_h_Laser
Crak Crak;Stars;24;0;0;Crak_Crak_1985_Stars_es
Il Cuscino Rosa;Systems Editoriale;24;0;0;Cuscino_Rosa_Il_198x_Systems_Editoriale_it
Easter Egg Hunt;PowerPlay Magazine;24;0;0;Easter_Egg_Hunt_1985_PowerPlay_Magazine
Galactic Frontier;Free Spirit Software;24;0;0;Galactic_Frontier_1986_Free_Spirit_Software
Front Line;Interceptor Micros;24;0;0;Front_Line_1984_Interceptor_Micros
Double;CP Verlag;24;0;0;Double_1987_CP_Verlag
Dozer;Loadstar;24;0;0;Dozer_1997_Loadstar
The Dragon's Seven Riddles;Loadstar;24;0;0;Dragons_Seven_Riddles_The_1985_Loadstar
Darts;Markt & Technik;24;0;0;Darts_1984_Markt_Technik_de
Darts Das Wurfspiel;tware;24;0;0;Darts_Das_Wurfspiel_19xx_-_de
Diplomat;Loadstar;24;0;0;Diplomat_1999_Loadstar
Junkyard (Side A);Renegade Systems;23;0;0;Junkyard_1983_Renegade_Systems_Side_A
Trains;Spinnaker Software;23;0;0;d64_Trains_1983_Spinnaker_Software
Dual Block Drop;N. Yen;23;0;0;Dual_Block_Drop_1990_Yen_N.
Motorrad WM;Mervyn J. Estcourt;23;0;0;d64_Motorrad_WM_19xx_Mervyn_J._Estcourt_de
Oel [h ASS];tware;23;0;0;d64_Oel_1986_-_de_h_ASS
Tanx;DK Tronics;23;0;0;d64_Tanx_19xx_DK_Tronics
Jet Power Jack;Micro Power;23;0;0;Jet_Power_Jack_1984_Micro_Power
Operation Neptun [o];Lippe Enterprises;23;0;0;d64_Operation_Neptun_1985_Lippe_Enterprises_de_o
Yathzee;CP Verlag;23;0;0;d64_Yathzee_1992_CP_Verlag
Zoomerang [h CHR];Colin Jones;23;0;0;d64_Zoomerang_1991_Colin_Jones_h_CHR
Ali Baba;Hebdogiciel;23;0;0;Ali_Baba_1984_Hebdogiciel_fr
Hell! v1.0;Explore;23;0;0;Hell_v1.0b_1998_Explore
Recoil;RUN/IDG Communications;23;0;0;d64_Recoil_1990_RUN-IDG_Communications
Hacker;Activision;23;0;0;Hacker_1985_Activision
The Curse of Volcan;Commodore Format;23;0;0;Curse_of_Volcan_The_1993_Commodore_Format
Taxi;Moinsoft;23;0;0;d64_Taxi_1985_Moinsoft
Cracker in Space;Andrew Trott & Finland Cracking Service;23;0;0;Cracker_in_Space_1986_Andrew_Trott_Finland_Cracking_Service
Crazy Jogger;Mulft;23;0;0;Crazy_Jogger_1987_Mulft
Crazy Men;Courbois Software;23;0;0;Crazy_Men_1983_Courbois_Software_de
Crossword Puzzle;tware;23;0;0;Crossword_Puzzle_19xx_-
Crash!;Wicked Software;23;0;0;Crash_1987_Wicked_Software
Kangarudy II: The Adventure Continues (Side A);Haip Software;23;0;0;Kangarudy_II_The_Adventure_Continues_1993_Haip_Software_Side_A
